videoId,timestamp,comments_1,likes_1,views_1,comments_2,likes_2,views_2,comments_3,likes_3,views_3,comments_4,likes_4,views_4,comments_5,likes_5,views_5,comments_6,likes_6,views_6,comments_7,likes_7,views_7,comments_8,likes_8,views_8,comments_9,likes_9,views_9,comments_10,likes_10,views_10,comments_11,likes_11,views_11,comments_12,likes_12,views_12,comments_13,likes_13,views_13,comments_14,likes_14,views_14,comments_15,likes_15,views_15,comments_16,likes_16,views_16,comments_17,likes_17,views_17,comments_18,likes_18,views_18,comments_19,likes_19,views_19,comments_20,likes_20,views_20,comments_21,likes_21,views_21,comments_22,likes_22,views_22,comments_23,likes_23,views_23,comments_24,likes_24,views_24,views_192
TDiXxsQ0w2Q,1600375977,"489174,0","489705,7402873869","968271,998935604","3074459,002259887","4486660,748808214","5373471,30986432","6185940,249568718","7008687,746452385","7747950,818181818","8137054,773159564","8558649,872447694","9006691,516007058","9625242,841853933","10148050,571200427","10357726,376364121","10563766,669611307","10771078,368046736","10985216,645923292","11183876,51540383","11387825,295486014","11670710,036881559","11973708,840382494","12292527,887601137","12656687,607697355","13098364,30111821","13461435,522875817","13776386,37235572","14112937,025160749","14352092,32220193","14543976,893227577","14747674,615384616","14931079,74227714","15107578,241835834","15260552,848249028","15430190,365109269","15581359,321821438","15761364,720348448","15955816,54158965","16055125,96857671","16156813,347256348","16256055,261990717","16355933,137184115","16453842,46875","16551339,278481012","16656853,52623336","16774432,288958497","16891378,13011481","17008249,245508984","17163619,990066227","17313966,820383646","17452381,615630712","17558592,056147832","17652652,999103542","17744592,882852294","17834350,814077497","17926235,577694822","18013114,585794095","18080731,024592593","18139901,22525428","18198446,102455966","18256219,496674057","18289596,803536344","18343187,513071097","18393596,308575615","18455661,298206277","18497890,876923077","18533567,730593607","18579789,648401827","18635287,200458847","18688022,60935857","18750534,881303336","18813261,738963533","95686,84563758389"
UE5AHE2Ypr8,1600548149,"460323,0","460323,0","1423229,2552761976","3282067,35400991","4558216,616605271","5718177,473999174","6830591,588732976","7669429,40030035","8507574,035708327","9246137,366978193","9872765,21875","10535176,790554415","11205899,732499532","11590437,407234538","12253999,901639344","12833205,333333334","13445564,91319149","13895129,206356518","14273686,921695072","14679257,317315437","15174861,584563944","15585892,882814772","15936289,733570492","16630062,510204082","17146790,601729263","17648202,99310543","18070750,790450927","18482943,628647216","18830314,727991566","19110509,82491944","19375041,929268938","19612188,72149473","19841197,878804058","20102938,41130503","20292616,36431015","20470688,689363595","20651808,395792477","20846977,123966943","20944401,917355374","21019853,188571427","21102363,480048366","21191534,26642984","21278861,57514793","21372537,55147929","21469695,004865665","21584594,179818068","21710626,725754175","21839471,61087355","22006381,19615058","22139842,414944354","22278087,15716557","22403620,52360044","22513371,7109375","22598342,996672638","22682625,75299891","22771955,00564573","22853222,19942611","22935243,83241174","23002695,98043386","23062178,505755946","23130779,273215655","23207825,29553646","23251666,603028562","23289990,697335634","23333538,436235145","23390306,931185566","23446677,990191806","23492993,85767219","23542423,03397295","23590812,09090909","23653621,326566637","23727215,514832538","141635,14699429573"
Vl3swga-Xrk,1601153869,"499661,0","539027,4849274283","620710,104949758","2148467,820781697","3601183,7601637905","4394796,361851673","5154226,22127969","5714069,60100167","6254813,618369987","6806755,758789861","7354717,88071066","7873663,637142858","8514722,608112754","9200357,70027248","9578692,393191488","9862626,243049327","10173289,031486146","10482613,5906801","10770873,145987654","11088354,93593394","11428153,95522388","11756850,645343056","12074839,178517397","12412833,67048538","12747143,719176384","13086304,900068447","13358821,328633683","13559112,34944238","13725208,318690095","13906690,831294963","14022912,138780804","14120662,173305742","14207617,343220338","14318707,07569386","14448019,541062802","14565307,330906149","14701789,011017686","14824417,852275752","14877008,088260744","14921994,927203065","14979113,033981992","15047538,942633638","15114142,3945885","15195685,0042796","15284486,52642819","15388745,071623296","15525374,662701363","15700440,160812294","15861127,139929742","16006447,63702461","16129490,539345205","16252398,382039573","16349240,840669014","16434844,636311404","16518762,123566879","16583355,635389516","16646380,525815217","16707629,991735537","16766473,899361022","16813389,873801917","16874606,407379232","16939415,228478774","16962783,06714569","16982741,46568899","17011163,675316837","17042017,186320756","17073894,17319766","17107175,725801528","17140706,27562922","17189240,514291424","17234461,719041277","17285834,951108586","58466,92784865816"
AKJfakEsgy0,1601829446,"20,0","116230,83978558666","232441,67957117333","348652,51935676","464863,35914234666","522733,21636363637","1344338,3072727271","3717814,9105691058","5498565,789504717","6780600,60399079","7751022,591029024","8416519,160949867","9097747,09865293","9609159,068980668","10157233,961227788","10751664,33279483","11299584,38658429","11799553,49364035","12108321,574984442","12274678,76228998","12443533,905902004","12634822,594713656","12879836,558718862","13120927,661921708","13371251,14152496","13673661,015359297","14037045,774125453","14372750,456468003","14720186,62407681","15136668,838682432","15527218,1","15794786,4486911","16025043,830890052","16197763,315048777","16356017,656964658","16516015,731550273","16635640,192389006","16746966,196617337","16834993,567447044","16923826,247810163","17029143,573863637","17138041,36976171","17199838,196153075","17248823,00881587","17307498,23461349","17371715,4462399","17461570,816","17546324,784775298","17607366,970725756","17689897,64769262","17784167,109128144","17883081,38114754","17995789,759410802","18097740,556183115","18191589,692852087","18288516,82727434","18364756,515162263","18425674,69387755","18495405,843243245","18561708,113513514","18630266,893926673","18687107,839879155","18746068,806646526","18801426,04053058","18854571,937005162","18907233,089425124","18934316,809610154","18953327,897603486","18974332,751533743","19001836,30981595","19038396,30647482","19081811,803317536","170946,56074766355"
vp5sSqyZ5Go,1602362115,"460457,0","460457,0","771186,8487522824","2877780,836217813","4463300,311572701","5531976,251189008","6333495,29293641","7145990,374438454","7791738,352875113","8418192,420729838","8999158,372661203","9557682,758002166","10171460,777581953","10990770,345672436","11431126,209545325","11803237,375263527","12066986,173257593","12379979,312868692","12698986,411229946","12988604,952579666","13346572,682246823","13678912,165641656","14045679,428194","14392387,940581542","14764023,54108723","15112227,88690163","15521250,319148935","15865307,813946841","16106846,935275082","16301931,957363542","16439759,681359423","16595768,673913043","16741636,757770104","16887814,45822325","17034404,48464333","17196654,07735697","17351261,155309733","17530317,94338179","17622439,193726014","17695367,877190053","17773572,383544695","17865720,403462052","17973216,58677319","18071738,8237905","18174169,231931504","18289864,7696","18414532,203571428","18545607,47713449","18688937,29004329","18840625,11724138","19035680,77669903","19256453,068873204","19477469,343383584","19623323,279731993","19751227,304812834","19867746,86828067","19981457,61995945","20086037,666666668","20171906,11309524","20257001,143063284","20354275,354566067","20449791,14040606","20500137,35323696","20545634,182506762","20590003,452119026","20641848,557179708","20700123,36371453","20760981,47186518","20827877,84503557","20896614,127126507","20973692,77086058","21064690,650085762","85530,09346365303"
IoZri9hq7z4,1603572789,"465246,0","465246,0","1122040,287104623","2204610,4945089426","3436002,4932054356","4438986,239123324","5115027,3702348275","5695482,2841292815","6176384,873718294","6650643,97","7128734,383063182","7551407,8310328415","8090807,678041214","8683268,28184846","8992536,205479452","9228614,57415467","9474390,544536272","9723003,861278256","9969409,19547894","10234523,77721519","10512700,952062963","10818889,825095057","11122511,625","11455946,371305749","11802502,092864126","12097071,519613417","12336741,358442005","12554953,275217934","12709388,326900354","12848546,332038835","12959978,115849564","13060842,318297656","13166514,047703529","13268597,588750577","13359258,07034413","13448055,216603054","13534866,025801953","13623929,624128312","13665586,801020408","13707383,312154695","13757684,62223806","13812933,444271104","13870629,544115098","13915557,316010058","13961331,934618609","14034538,011329304","14101722,60347432","14177437,52377241","14260330,809937144","14335838,97862069","14422251,117141321","14507411,322482968","14585752,584615385","14655394,8","14731695,622593068","14791744,251937985","14845753,324965132","14897529,627249358","14942079,462677725","14987765,844425237","15046345,650631389","15098059,143209876","15140740,918063315","15169775,763285024","15202823,984628897","15240626,289449329","15277334,0","15317980,641860465","15355864,609670637","15396735,953249715","15440965,152671756","15486489,932825673","61620,10059171598"
SZQhgExjBvQ,1604004631,"463607,0","463607,0","1415788,87822271","3043833,6866167914","5128751,524089936","6437968,326639102","7524867,9677419355","8419240,44344002","9112792,696327684","9679634,163703455","10258457,178125","10833704,812516298","11374717,23300714","11920685,730337078","12285539,662921349","12591068,124216525","12866656,132594574","13161041,76499809","13477671,14602076","13803496,117825922","14086855,309534993","14364858,566733068","14663937,427633308","15036771,043478262","15477112,24824356","15927025,369355656","16382364,869951535","16724825,751069518","17008724,253743317","17235131,86891386","17448346,752405263","17635115,572354212","17780515,381065737","17905467,221388023","18056742,318734795","18225564,909744274","18394662,992031872","18553068,34355275","18648447,872437358","18733184,1137321","18829693,40148305","18932560,986228812","19038001,58563536","19154557,38472033","19267384,48857994","19386880,0503212","19539813,064471878","19687287,846320815","19818677,69597931","19966005,981895134","20105333,94714647","20231534,226158038","20341463,33612085","20430740,28156823","20500603,722871907","20565259,44897959","20632704,346938774","20695047,31525851","20761841,62191711","20836050,733793102","20917719,228031147","20984582,785795454","21000162,469823357","21031467,150326796","21102226,582375478","21186261,959860384","21254934,596101787","21324728,212884333","21393897,099546485","21464515,05873016","21555843,167384617","21650807,64940736","153296,4559848005"
GLoeAJUcz38,1605389658,"477232,0","477232,0","957555,552572707","2060955,074437392","3215414,6243508365","4093926,266725352","4757742,579735176","5401610,628094416","5952101,057921635","6530216,868453865","7041758,853747715","7511995,501529052","7993795,612903226","8601063,35483871","8987978,225268176","9235983,469606675","9510536,415278079","9762836,476923076","10034994,435186595","10323274,64843869","10635070,338725986","10965918,77859678","11271435,632313382","11564519,088937458","11872318,356676137","12187452,8453125","12476018,291632818","12706652,247766044","12930723,76506024","13133849,336146273","13303571,679585153","13474208,130346233","13640765,02097902","13802609,485024586","13951307,37859425","14095425,269968051","14240073,416311301","14383150,01120797","14470871,450503647","14542785,795762418","14663852,570992365","14793225,908339594","14917150,257956449","15041525,914081145","15147983,719606278","15269441,631205674","15418233,643629525","15551212,18140692","15697751,968785342","15851614,486231057","16018383,005051328","16169489,6647919","16316139,653543307","16477240,698356807","16621363,563775955","16730544,509509685","16832871,28723404","16932132,395791177","17036181,282881424","17115023,41333025","17190638,54425612","17273484,21507681","17316882,466629278","17339628,197044335","17350203,68045113","17391364,583993446","17444349,080981594","17485866,14559387","17536995,83558719","17592569,07402135","17652220,98970674","17691851,75296174","44179,35495179667"
Dc2ZRmuH5OM,1606599553,"495932,0","495932,0","1272588,3814102565","3058512,455951757","4437595,326126596","5436739,49382716","6244884,0130314035","6946796,339457381","7647258,301369863","8349021,45012541","9055951,868613139","9658544,569343066","10305932,457092378","10993792,39093242","11377026,420423184","11699272,793212313","12003508,077891946","12315884,949487686","12652265,895020673","13005864,358199753","13401927,110270271","13863514,616216216","14378536,345438441","14864262,8508087","15402566,744265081","15915103,469825156","16321275,563065782","16607853,69551282","16923801,833333332","17215345,995786864","17474790,456753407","17782258,43518288","18060398,071908437","18289662,798539814","18548153,194647975","18777214,116005123","18962798,41657867","19190725,27301141","19333102,20690733","19457237,879957806","19581911,044514768","19718354,11561979","19848693,97586847","20009185,90536533","20177098,014298752","20419313,87819467","20614276,71964018","20812833,966835972","21030809,368289012","21244446,79156594","21443460,966881324","21642354,270242497","21838472,889231402","22020389,990820922","22174256,634395566","22319842,07581923","22450376,579995718","22568224,72013652","22659185,339641944","22751423,9217759","22845122,556005787","22952785,79020485","23017188,91755153","23056674,74274139","23095020,455097906","23143493,471568063","23200745,059737477","23262641,518148042","23348743,557894737","23451908,94736842","23560393,47603834","23670231,837446023","65518,86252459938"
LeYsRMZFUq0,1608069132,"483449,0","483449,0","702209,6349583829","2088383,6540469974","3450908,3138701976","4483108,878228783","5210464,76371657","5907596,031308704","6700611,36689742","7705434,100489491","8320961,187524674","8881711,300840337","9494529,933819406","9950397,960711887","10332844,770651445","10600289,75442217","10874525,997793712","11165859,408798814","11544249,12703905","11869281,909005335","12190146,34467618","12519334,089920072","12903860,288854351","13296083,99404762","13784970,484333035","14167116,499076923","14485553,464246424","14794173,869771114","15082822,64640884","15425034,430450602","15687930,4665166","15977936,284126531","16292096,892929807","16558556,404628688","16786992,286851943","17014186,045993824","17323964,340480275","17581950,063883223","17763528,84272485","17895106,337430496","18008292,59173649","18101578,06267806","18234542,165242165","18347859,413646057","18481884,573560767","18699794,497201342","18932181,319526628","19192502,138525877","19461097,473998804","19669132,16141002","19941918,884762146","20291748,037649453","20542583,475563433","20859346,688243832","21186673,34631197","21410319,97267231","21623840,705516707","21828907,83838384","22011749,8611263","22209906,70316348","22419615,738965712","22614947,782372143","22719418,31885224","22847340,46388567","23000829,22402472","23170161,129988596","23465948,185102213","23629455,42201835","23831521,164699424","24049787,66013072","24283659,948880907","24559802,512569375",
dg2Ag3e8W-Q,1608417994,"455111,0","455111,0","1336965,4782608696","3234617,2077271645","4564670,820891963","5565537,967592592","6452221,300925925","7202460,122071517","7924960,789171204","8553070,94936048","9134236,068525895","9822732,83269962","10630555,579825258","10952042,87132645","11249970,324840764","11570729,525918635","11885015,65803988","12168170,855324565","12543804,082827302","12876647,976443179","13292516,56701031","13697182,482180739","14077072,79120879","14510358,923627686","14889877,331919871","15240044,841789735","15640538,416290868","15980930,186786298","16287325,490681503","16576993,2","16883384,98619632","17181365,04754601","17515792,30958904","17823357,048220437","18064784,54889422","18319439,70848939","18662695,88826467","18824425,857254088","18973339,471416008","19145140,02614191","19357532,184016824","19533992,751840167","19734470,413554635","19967607,379858658","20256610,736749116","20593373,122360583","20925822,636643574","21229515,468890894","21527340,72068584","21781476,29021254","22031233,936799183","22245167,147808358","22481244,84745763","22669759,689241834","22845102,058638744","23018597,17905759","23190004,735310577","23332678,01590651","23477454,5781529","23616238,75443038","23781456,302213177","23876422,10977081","23964148,77147402","24062172,888920534","24162092,877207737","24253829,23627288","24360228,364931665","24491724,97866839","24629821,164835166","24775721,213466816","24922500,415792022","25062651,955024987",
f0c7pSCoZqE,1608760125,"490306,0","490306,0","1683704,8997076023","4150242,848977889","6028110,176661264","7548946,535529411","8526035,669213483","9478016,433258427","10373283,042317031","11137783,104576835","11879004,656101426","12638430,852813853","13493573,645370686","14105641,815707736","14578026,670019228","14984852,325581396","15365667,228076708","15755217,926270712","16136021,47831184","16535552,800884956","16992043,951327432","17519586,91003958","17985328,033648394","18401878,65746692","18817578,79371069","19232624,550660793","19609057,149779737","19894390,321699046","20139186,17286796","20346756,56962025","20552568,151997764","20775654,772618096","20956930,809185486","21159240,159803044","21361309,09444942","21537130,340076335","21718877,439312976","21936975,09564958","22046659,499046814","22162724,993645415","22284866,87279152","22393670,911879387","22525116,147868946","22672088,270113353","22827411,41342938","22994933,204013377","23157720,19551009","23324081,35813437","23484753,759466667","23671036,24742268","23821202,113693643","23975661,05110063","24116986,421232875","24236005,95236799","24335999,14526737","24444058,293370586","24555962,80024814","24675175,054474708","24788542,84929724","24884619,371941697","25006633,06577595","25112169,80097614","25181302,612036224","25243492,213216607","25302999,6003276","25370016,105234947","25431027,647132393","25501180,536303632","25578804,76585366","25658612,983221475","25731181,747714806","25804082,85737931",
PKtnafFtfEo,1609538008,"491965,0","491965,0","3631130,591277499","6060537,849733398","7626878,600190537","8986044,034432387","10001374,16706444","10955312,437974684","11910608,975296443","12805510,6461126","13492879,891398206","14133634,45798738","14855099,865330461","15561768,22185261","15962843,042732855","16342823,182741117","16745431,078449218","17134853,139723558","17461845,976772618","17844989,954135954","18324694,9291598","18806731,71445959","19226831,71243593","19692238,731182795","20148531,34044665","20568998,73199239","20956811,915990453","21238268,336038187","21531428,36396312","21840337,347430408","22088693,02194861","22312405,55890411","22531142,716574244","22732802,086527515","22912087,33562403","23084411,126156434","23302440,562058944","23489854,102863822","23614560,122735243","23744786,48583219","23885502,970414203","24014753,233022347","24127007,41161499","24271403,061776955","24441150,804537524","24625156,51162791","24810861,495016612","25049407,04569969","25239074,082945015","25418436,068422694","25587477,277899","25717346,98194946","25849527,770833332","25977340,270833332","26127530,51197479","26276164,113545816","26413767,005943537","26538071,416600633","26649191,464144215","26754360,01818182","26863561,97952389","26984463,727484602","27049236,586695746","27125062,449197862","27194194,31084044","27267442,70664697","27345968,935287993","27430535,833275504","27527449,889521465","27631049,458685953","27723356,720308978","27838169,893009987",
5Fg9oZk-5uA,1610228883,"455790,0","471564,6423057128","1733536,0267627381","3883634,2060335963","5521761,674140127","6717371,550914427","7703106,700296736","8562850,809248555","9406637,975908453","10233368,833166031","11012126,001719197","11721671,617264215","12451888,744462207","13357046,027521092","13884897,293089595","14315133,865132393","14710842,089468779","15100692,841107124","15498211,446950281","15907059,980624327","16371844,123393316","16897486,27942755","17451265,456529517","18093645,15544831","18670984,370786518","19221814,03754753","19646043,410171103","20040770,312964022","20402239,477093447","20757698,518355582","21052652,034843206","21391535,462708395","21673446,643181026","21957915,07708406","22182776,67235079","22357997,135200974","22540949,254925024","22734327,440929983","22835760,96745681","22931332,361591","23028661,079696395","23147712,8895249","23259775,05378973","23367868,489937935","23511393,983237155","23652174,614714425","23816668,51219512","23984118,78534572","24165622,19091847","24344219,90949846","24517613,161390442","24702253,495103374","24883406,66055046","25050763,724770643","25158568,930437334","25275710,616069157","25391093,99879081","25507373,284961812","25602141,745799694","25697953,077038307","25786299,83500963","25891321,39872869","25949629,526181355","26003312,949754234","26060284,357966304","26133113,051357735","26199320,28521518","26267235,48292838","26343761,12284665","26437134,90049751","26523933,42485838","26612714,631122958",
C680oxL__ck,1611352270,"450849,0","450849,0","1840154,7405093706","3928246,6109178485","5486520,067611075","6768635,406925032","7654188,070175438","8411216,735678028","9152599,395723492","9874824,155555556","10521776,025830258","11149567,734100282","11777674,151651653","12359377,623211768","12750705,464186445","13065398,729099851","13385355,626778971","13731343,732585222","14069826,339803377","14382678,772372069","14703554,604638904","15080264,146020032","15520697,068548387","16018082,527340582","16482001,203310076","16926834,28128514","17333985,317429718","17776573,590624217","18186497,255474452","18504217,194227006","18990285,883072406","19560444,878318585","19941817,76956254","20273361,41648271","20518255,306721456","20788922,11036992","21064765,288053367","21353443,800667714","21527535,473880596","21678418,28351127","21869473,983767685","22075446,52285927","22276372,214285713","22537187,06398172","22857627,606251642","23174567,430077303","23471914,005714286","23725219,65001561","23972014,829239767","24212490,09651197","24442992,786432162","24655330,109568812","24836391,081687313","25030748,46039194","25214963,18310559","25418563,978136647","25621992,685430463","25804938,652892563","25955368,7054846","26103510,90531742","26291620,815733522","26480364,401842665","26569192,66932271","26649024,338232864","26742305,064905036","26838730,32785268","26929531,77474515","27039496,418300655","27161639,519264966","27353005,63778409","27526857,683256824","27654142,79304755",
_uwNDiU04zE,1613252950,"457278,0","631579,8542510122","1646930,4615384615","3007421,604403409","3865436,093039773","4662924,987693822","5242230,982934214","5840172,872116349","6258217,907221665","6972382,258013544","7597416,208352145","8195434,725829726","8745268,826838467","9322737,149051491","9646947,123523898","9916618,50121837","10255031,524479624","10531175,430463577","10788738,34437086","11075676,717963895","11406820,612039499","11770564,977280796","12146921,100140383","12526074,229982965","12907318,522998296","13258629,855560115","13607688,04185474","13924171,46125","14210160,771369884","14494732,552061938","14683006,425165182","14887259,302588686","15092078,938255034","15299133,086956521","15438370,354037266","15561474,408219177","15716338,704865556","15842078,269526249","15946348,496817313","16048771,127739985","16150064,480809785","16264596,236588381","16390675,445488257","16520182,525009694","16663821,687475765","16841797,250755288","17013026,01152323","17174359,032769177","17338489,752413645","17478415,519416433","17596567,227586206","17701307,554207735","17797636,172340013","17889511,449523438","17985303,470065206","18065527,738584124","18148782,841250382","18224979,853524692","18292756,80582524","18349815,752251092","18412746,479800936","18467963,76925321","18521344,2987771","18561512,337078653","18605836,691588785","18655556,62150434","18707433,767116684","18765265,3","18836727,041311968","18908632,053292412","18976789,19876923","19046309,62953846",
vJH28ICkCdU,1615067631,"450389,0","479523,36102236423","1250532,2074613285","2610755,4184782607","3725919,6607354684","4710204,4352701325","5413793,3904382475","6102025,533686601","6741544,990550437","7337925,108471322","7971436,123590113","8505803,02531063","9043157,887143448","9654934,775419377","9960209,549795656","10254353,322650032","10595961,70812972","10891888,822438488","11190634,453919694","11527565,562006503","11889394,778070753","12344730,308723357","12728043,792462988","12966771,60209558","13222675,205468949","13565375,78697422","13906020,27485257","14205158,216216216","14400873,891220208","14592028,785875961","14804347,46984742","15058895,980382659","15268131,562753037","15472682,009170488","15654007,81652623","15808063,246872606","15974750,887853578","16177157,434163025","16330630,575079871","16460472,108626198","16614653,681051265","16785679,378650226","16989054,847872797","17189022,601769913","17450286,013278857","17736535,655771196","17903653,464311637","18177817,89692717","18451025,356622517","18721793,98896608","18975540,29055987","19176024,124169797","19376253,821109124","19566059,491054367","19753825,41080424","19905960,920537896","20038950,544751097","20137385,520247616","20237185,427200902","20319483,013429753","20418214,871934604","20560259,812441092","20627538,247518413","20683451,792186998","20761922,88919066","20849179,80457813","20923971,447295807","20987580,79715847","21082255,682404373","21186694,60584732","21309691,131944444","21410949,465277776",
DuQbOQwVaNE,1615672356,"488795,0","628569,2708559047","1222651,1776814735","2754493,655162817","3864486,7438894794","4874898,858660999","5585940,749050541","6235262,594833949","7062276,992534661","7995893,920097344","8895089,653892215","9649002,678752718","10381641,213615838","11117769,03728893","11630968,762631934","12063175,736040609","12561847,005076142","13053814,731958764","13570238,44329897","14102405,440677967","14673330,896373058","15245301,412735166","15717873,30775348","16166865,576523382","16658806,339898705","17164565,193396226","17602778,505694374","18009762,436995827","18350817,351145037","18632934,89888364","18916750,774101403","19194409,175887696","19500793,85185185","19806827,905805927","20100909,026390582","20363832,786446724","20638922,22024075","20799049,429944653","20966487,147560976","21139212,513414633","21321035,800789412","21528359,092908327","21803244,09147772","22064802,61361726","22331569,734897733","22596080,976375457","22926270,259541985","23243696,711241733","23566929,62821455","23821970,766999092","24024737,966101695","24218283,72881356","24412223,03506721","24603659,855639976","24781691,9428337","24952755,973169368","25117817,445567653","25231340,618195955","25327259,96001103","25447554,02245789","25577791,82657517","25623156,818517607","25672874,228022654","25730483,57477582","25801919,83065134","25866729,55500192","25938352,796499554","25993997,30293542","26047747,90958904","26054794,76386991","26253540,54571186","26467720,168445718",
9bqk6ZUsKyA,1616878586,"494692,0","494692,0","2181987,94220902","4216763,580770379","5550348,832264957","6694268,120041936","7934146,054482759","9224163,045771144","10303167,014894173","11315094,232731137","12099464,04399323","12820479,303529412","13659220,850641292","14467782,678922838","15061842,525189785","15582491,828374656","16172198,666064981","16718116,302313967","17278478,26252449","17860687,82998277","18516417,093896713","19215596,610190302","20015750,33705773","20803749,219381314","21348838,856657226","21956942,46519337","22666742,947662245","23362291,649635036","23852626,37212223","24261789,92182741","24716346,776855893","25281406,078165937","25787729,009565566","26224553,37410072","26669671,169445135","27166069,16097561","27695548,530326296","28245514,51880998","28538207,283366535","28890696,138170972","29292815,549000487","29699927,98196002","30073694,60664571","30586894,251198195","31126591,159189582","31675139,228172295","32304139,863431714","32942644,763809524","33513852,66236162","34186535,47371057","34860073,710365854","35453475,30262355","35965571,36193896","36410274,70434087","36866583,49852217","37368891,67635972","37844616,538798615","38279383,614555255","38643157,366826154","38955535,248758964","39292199,043960735","39641482,388601035","39870586,26605505","40069124,85633803","40294061,689890966","40535404,178002454","40824273,24717553","41090457,19840875","41404071,0877193","41777352,23593525","42174833,6","42589200,86529007",
ayXxwJJId_c,1617483012,"499967,0","499967,0","2082311,5985972486","4480391,088012959","6069555,518163125","7174375,531871145","8326770,2602888085","9387926,794584837","10340419,007923033","11298839,771084337","12099577,431537768","12938697,305740181","13849546,744724652","14696924,948519235","15091686,27205713","15487958,28311449","15913576,0010846","16337519,027208805","16815131,98034682","17261405,90135905","17706312,370343316","18147219,017531045","18574537,924560215","19011740,996280346","19438395,264095537","19814997,64440479","20165214,750931345","20479176,1531151","20731215,43775532","20946160,43883036","21144738,76477054","21373430,034955256","21613319,58232819","21884938,478551533","22094411,47505423","22299978,678529754","22472176,432863414","22720269,188114177","22879320,238756612","23062708,315578695","23257652,68641769","23431214,297099937","23659975,614554763","23893484,038241867","24108075,148249317","24330384,641914193","24614769,790429045","24873903,300626304","25112414,574112736","25333972,440084837","25558144,89257924","25767384,21692921","25950577,73318572","26148145,064171124","26322036,614973262","26498294,39009204","26685026,006110784","26893196,404718693","27046143,739130434","27200780,603796694","27382243,055982437","27588386,255040873","27713036,318537857","27825087,493472584","27945090,818835","28073787,4781491","28213551,477975633","28360459,40063291","28512074,92876323","28670569,89006476","28833753,831910703","29018289,879185818",
fMfipiV_17o,1617913142,"29,0","9886,079955857062","19743,159911714123","29600,239867571185","39457,319823428246","49314,399779285304","59171,47973514237","69028,55969099943","78885,63964685649","88742,71960271355","98599,79955857061","108456,87951442768","118313,95947028474","128171,0394261418","138028,11938199887","147885,1993378559","157742,27929371299","167599,35924957003","177456,4392054271","187313,51916128417","197170,59911714122","207027,6790729983","216884,75902885536","226741,8389847124","236598,91894056948","246455,99889642652","256313,0788522836","266170,15880814067","276027,23876399774","285884,31871985475","295741,3986757118","305598,4786315689","315455,55858742597","325312,63854328304","335169,71849914006","345026,79845499713","354883,8784108542","364740,9583667113","374598,03832256835","384455,11827842536","394312,19823428243","404169,2781901395","414026,3581459966","423883,43810185365","433740,5180577107","443597,59801356774","453454,6779694248","463311,7579252819","473168,83788113896","483025,917836996","488806,0","903109,550177936","2102373,346345515","4010414,6031629276","5504962,236610023","6666775,110754882","7725764,568298969","8708938,578398759","9587732,472713586","10485512,610894334","11466047,088809116","12593966,198651686","13362116,9759952","13941088,964587307","14448191,408868335","14988135,26220128","15531446,874453045","16091958,679477325","16643114,25211376","17200029,576544944","17873339,475869507","18552404,819877364",
WcwGleN38zE,1618692677,"470499,0","470499,0","1804588,493001555","3900302,6219178084","5668737,690410959","6894731,189870543","7799094,033386327","8734885,602001112","9565550,030101815","10304241,251133086","10990944,71814093","11681072,99037536","12388409,75649663","13363751,88822012","14043409,00337711","14530335,16607439","14963495,080786543","15373187,04975923","15794398,606741574","16280584,541582733","16827127,418698326","17449758,861975234","17937929,5526134","18353560,867372785","18735308,23145933","19140938,848824188","19536865,30005255","19874956,94482396","20218354,35984523","20530683,371108342","20806564,417185552","21034487,85109802","21274046,92983396","21456664,4","21659422,062160645","21885652,89473684","22148705,52631579","22362616,025515627","22480571,513824884","22596373,35714286","22729406,952444922","22865057,002696738","23043624,59279235","23207932,240094617","23396267,96328811","23647570,47462885","23896081,20240907","24090807,60381571","24214495,771057438","24344455,045520082","24511220,689186405","24718238,83790812","24911934,829506315","25088897,63088404","25206282,90177162","25317959,3094194","25425695,88292964","25559903,585504256","25648309,259994842","25733241,524","25816219,124","25909127,623386115","25965172,284679465","26012172,42955451","26064694,116231088","26125426,165749658","26190026,550922215","26258288,632593457","26337795,10942385","26424057,6373381","26535194,801512286","26651346,12526096",
TQHEJj68Jew,1619297538,"477026,0","611209,1308819748","1672335,5413371676","3527463,5282542887","5420291,662763466","6838097,283372365","7884433,001845991","8925617,48542024","9766053,435879946","10627509,273858922","11480205,657972733","12059831,32333768","12752528,216671508","13561941,531551596","14018065,874795565","14383218,061391542","14803712,467939973","15228921,146895075","15597063,870324189","15979014,286624204","16417808,1053576","16918665,186327297","17433770,44708649","17877141,44264437","18131360,263191625","18433644,516003657","18785393,487197075","19093356,78537559","19417399,52658833","19753758,97689703","20035079,50905313","20318306,526158445","20580867,844479006","20842531,2970451","21044349,78333824","21229996,17625232","21390052,576994434","21596851,047919843","21703884,199738618","21793812,48799314","21919644,887884267","22019223,808059935","22184557,66798419","22386024,298938196","22563623,397630863","22755770,171587504","22952195,1096188","23093515,1965238","23283189,367576245","23510103,355828222","23677305,305220883","23870908,056958623","24079835,730252553","24316968,218094986","24486551,907810498","24674593,084310852","24851107,23387097","25001831,69302025","25124505,65536913","25252106,17604712","25402695,966623038","25537589,992613345","25607060,902534112","25679177,826894343","25769719,392940395","25861103,251614638","25952372,37225154","26051346,269405242","26160317,942792337","26286013,940854326","26426074,83899233","26544144,290488433",
